text,percent
" : Jose Alguacil: ""La última vez que estuve con el Caracas quedamos campeones y también fuimos campeones en la serie del Cari…",0
" : Ustedes rompieron UN MES las pelotas por un partido de futbol y ahora les molesta que les llenemos el inicio escrachand…",0.625
" A ese lo premian con misión transporte aquí en gobierno es así GUEVON",0.8
" Es decir mi estimada.. ""La mente de un guevòn"".. Usted siempre manteniendo su clase..!! ",0.675
" : Don Pedro alias la , su ignorancia es tan grande como sus complejos.

El ducto San Martín Texmelucan Valle de Méxic…",0
"Dicen que del amor al odio hay solo un paso, y creo que ya he dado ese paso contigo",0
"  Hay contienda política de los areneros esta cerrado desde temprano",0.3
" : Pablito quiere denunciar por difamación a las pibas que lo escrachamos. Pablito está asustado porque tiene el culo muy su…",0.8
" : Clase uno. Hay un caso para entregar al final en equipos de cuatro. Yo, no conociendo a nadie en el salón …",0
"Que bueno que sé inglés ",0
"Cuando al necio le señalan la luna, solo ve el dedo de quien la señaló.",0.25
"Hemos hecho un análisis de qué crema pude ser la que mejor se adapte a tí ¿qué tipo de piel tienes?… ",0
" : SE DAN CUENTA QUE LA LETRA DE EUPHORIA ES RE FELIZ TIPO TE RE INSPIRA Y PARECE QUE EL VIDEO TAMBIÉN LO ES PERO NO NO NO ES…",0
" : Antiviolencia pide 20.000€ de multa
por esta pancarta ('El fútbol es de las aficiones no de las televisiones) de los hinch…",0
" : Productivo encuentro con la directora general de la , . #España está firmemente comprometida con los v…",0
"Este sujeto es, de lejos, el político más estúpido de la República bananera de Colombia... ",0.825
"Estoy acostada en mi cama escribiendo estas líneas. De fondo siento el ruido sordo de la computadora de escritorio… ",0
" : Estas dos noticias muestran claramente a quién beneficia el modelo de Cambiemos -y a quiénes no. En 2018, el consumo cayó 4,6%…",0
" : Nadie es necio de profesión (salvo excepciones), pero una persona que es un excelente tendero, un excelente cirujano, un…",0.1
" También en Universidades. Públicas abundan las drogas, que bueno sería intervenir estos sitios que… ",0
" Gracias mamarracho. Cómo estás de lo tuyo?",0.2
" Las notas altas de Woojin opd ese chabon tiene la habilidad de hacer erizar mi piel al hacer notas altas… ",0
" Gracias han sido 3 años muy difíciles sin teléfono y más sin usar el tw!  Cuidate el dulce",0
"La receta uruguaya para crecer en el mercado de renovables latinoamericano ",0
" Es muy duro leer que los argumentos pretenden basarse en la ciencia y la protección de los derechos huma… ",0
" : Congresista  lamentó situación del efectivo que abatió a delincuente y aseguró que con tal antecedente la la…",0
"saben lo difícil que es usar una computadora solo con el teclado?",0
"-Una ducha de agua caliente te ayudará a relajarte y a disminuir el dolor menstrual.
-Cuando se tiene el período se… ",0
"Jajaja! Qué lánguido y escuálido ese . Pareciera ser una ironía, una triste realidad de como está el país. Sin pal… ",0.8
" Este es gafo, claro que tienen autorización para hacerlo, llevan 20 años haciendo lo que le da la gana!! Tonto!!",0.725
"que webo con este pana",0.95
" :     Deja de hacerte pendejo   !!!",0.95
"Soy más pendejo yo porque nunca se me ocurrió hacerlo ",0.625
" calzada del ejército pasando gigantes en servicio magna la que necesites solo efectivo fila larga sobre calzada pero avanzando",0
" : #EnDesarrollo | Reunión de trabajo entre  Dirección Regional #FajaDelOrinoco y la empresa Pdvsa PetroVic…",0
" HAY UN NENE AL QUE LE PUSE ""ZORRA"" ",0.8
" : Como parte de las acciones de la política de inclusión sostuve una reunión de trabajo con la titular de la Dirección par…",0
"Que bueno que se fue este desgraciado, protegido por una elite  estúpida. ",0.7
" Ya me imagino el desenlace d esta comiquita otro titere mas.EL QUE MUCHO HABLA POCO HACE, actue si va a… ",0
"Ya salió el primer pajuo",0.875
"Maldito mentiroso basura tu y tus jalabolas la perra de tu mama la puta de la mama de cilia y todos son unos malditos todos todos muy malditos muyyy pero muyyyyyy hijos de puta.. les deseo lo peor a todos ..",1
" : Coño a ese pendejos lo que falta es darle un hijo. Más jalabolas imposible. ",0.95
" : Un reconocimiento a esos seres que insisten en educar como principio. Feliz día del maestro",0
"-Sos re negro
- Si jajajajaj 

*que no lo diga*
*que no lo diga*
*que no lo diga*

-A ver mostrame el culo",0.625
" Eres un malnacido. Ojala le pase a tu familia",1
"No hay nada que nos emocione más que ver feliz a Sebastian, que más gente conozca su música y su talento Nos ayudarían mucho dando RT a este tweet para que más gente lo conozca y se unan a esta familia ",0
" SUPERALOOOOOO COMO MI EX M SUPERÓ A LOS 2 MINUTOS PORFA PD: TE VOY A MANDAR UN PINGASO DE REGALO",0.875
" : Extraña coincidencia: Colombia y Brasil deciden armar a sus ciudadanos como respuesta a la inseguridad y a la aparente…",0
" : El mexicano Farid Rueda ha llevado su animales psicodélicos a muros de todo el planeta. Acá una galería 
https://t.co…",0
" : SUMEMOS MENCIONES 

-¿Cuándo es tu cumpleaños? 
-¿Cuántos años tienes?
-Canción que le dedicarías a tu Bias
-¿Cuál es…",0
" : Problema, no se que ponerme para el baile ",0
"   Yo duro como año y medio o dos. Ayuda que hago todas las compras corporativas con la T… ",0
"Hay otro proyecto que estoy retomando, el de los mapas de degradados para colorear imágenes. Descubrí que el script que uso para eso también genera curvas de color, que son mejores porque no generan tonos ""bandeados,"" pero al abrirlos en Clip las curvas no se convierten bien.",0
" :  Malparido le parece poco lo que nos explotan y el nos ha robado",1
" ¿Has pensando enviar a tus hijos a aprender un idioma en otro país? Te contamos todos los beneficios que tiene y… ",0
"omg mi computadora va a terminar llena de virus",0
"Este chico está quedando como un idiota",0.3
"Aca contándome las venas viendo el baile del  recuerdo d Amato",0
" : Responsable de Nutrición del Distrito 09D08 capacita al Personal de Salud sobre el plan intersectorial de alimentación y nut…",0
"bueno a seguir recargo energías positivas y con bendiciónes  ",0
"Me pillas en un momento de mi vida en el cual si me tratas bien soy un puto amor, si pasas de mí te dan por culo.",0.65
" El perro más famoso de la historia de IG",0
"FAV si ésta fue la primer foto viral que viste en tu vida (y sin computadora). ",0
"  El colectivo de actrices se hace escuchar depende de quién se trate y a que color po… ",0
"Suicidio en estación 21 Ángeles. Cerrado la movilidad en la av Suba. ",0
"El problema sin solución al que ha llevado la inteligencia artificial ",0.05
"Odio ser tan poco demostrativa la puta madre lo peor es que soy re amor en el fondo ",0.4
" Cuando era chica a la tarta de atún le decia empanada de circulo. Será que mi madre le puso ese nombre por algún motivo ",0
" : Me tome el trabajo de hacerlo, asique si lo pueden difundir, se los voy a agradecer️ ",0
"¡Aplauso a la jueza!  “No es cuestión de creencias sino de ciencia”.  #AsíDeClaro ",0
"Mira  el desgraciado cuando era N°1 se paseaba en un Corvette, gratis. Haciéndole propaganda. Y ahora un… ",0.8
" Este mariquita es de lo peor. Es más malo q un dolor de muelas. Mónica jamas dijo eso",0.8
"Secuela directa del incunable de Shaffner, REGRESO AL PLANETA DE LOS SIMIOS (TRECE, 16.15h) tuvo el detalle friki de derivar hacia la ciencia ficción más de tebeo con su raza de mutantes telépatas.",0
" : Es un desgraciado mentiroso que ha ofendido a nuestra UES. Como se nota que su desconfianza es la desconfianza que los m…",0.675
"Oppo presentaría mañana un teléfono con zoom óptico de 10 aumentos ",0
" Y así todo el sexenio, que asco de personas.",0.5
"     Ya se me havia raro no encontrarme con un comentario sapista, zekedist… ",0.85
"que cuerpo de mierda toy super triste",0.325
" Gracias! De viniendo precisamente de un estupido como tú no me sorprende realmente! Te puedes ver al e… ",0.7
"Bueno chabestias no lo dice un escualido como ustedes nos dicen o algún dirigente  derecha ni un yanqui lo dic e lo q para ustedes es un Dios. El SOCIALISMO ES UNA MIERDA NO SIRVE ES IMPOSIBLE ",0.575
" : Perdon soy una intensa d mierda pero por dios soy muy feliz con mi novio y lo amo tanto ",0.7
"Maduro dice que con Chávez nacieron miles de empresas...el problema es que no dijo dónde, en muchos países salvo Venezuela....",0.125
"que capo el pibee que me compro la cerveza",0.175
" Cuente, haga hilo... ese judio malnacido está detrás de muchas agendas.",0.95
"   Hemos dicho ya q estamos a la espera del último papel q tiene q llegar m… ",0
"Miras un culo sos un abusador, querés cagar a palos al negro de mierda que le grita a tu hermana te saca un fierro… ",1
"La ministra solucionó el problema del Turismo en Uruguay  con los supermercados bajo 10% el precio de alguno comestibles y 2 Marcas de Whisky etiqueta negra, cerveza y vino, Decime no te pudre que nos agarren de pelotudos, los preservativos, la peluquería que regalen todo. ",0.4
"igual como en todos lados hay de todo equis, no se sientan aludidos por unos cuántos guevones :)",0.7
"Córtala comunista aguevonado. Te funcionó con Soto porque pacos infiltrados te entregaron(o vendieron información)...pero ahora y por un minuto piensa en Chile guevón descerebrado",0.7
"Analizaremos el tema como corresponde en nuestra labor de fiscalización, con profesionalismo y sin apasionamiento. ",0
" : Aguántense las ganas de interactuar con fakes haciendo comentarios incendiarios. Es más efectivo bloquear sin decirles n…",0
" : “Guerra psicológica” ¡pendejo! Y a ver si llenas ese freezer, que parece Plaza Venezuela. #Arrastrado …",0.725
"Lo amo mucho, deseo su felicidad plena y todo lo mejor para el",0
"Para poder distraerme y pensar en otra cosa que no sea en lo que me hace pija,quiero empezar a hacer un deporte pero hay un temita CUAL MIERDA HAGOOOOOOOO? Si dejo siempre como al mes dioss",0.4
" : Sólo la lógica del criminal explica el disparate anunciado por el dictador Maduro.
Además d ilegítimas, las “medidas” so…",0
"Soy una sexy cachapera. Upss! ",0.4
" :  ¿Y cuál es el idiota que no entiende que, aumentando el número de hospitales en respuesta a las necesidade…",0.725
"  Existe una diferencia entre tu realidad y la realidad, espero que no tengas hermana desgraciado.",1
"El que presume de honrado, presume de desgraciado.",0.7
"Baila, baila, baila
Ponle música, pa'que esto no pare",0
" vos sola te haces quedar mal si sos un mamarracho",0.65
"Una mierda la pirotecnia, una mierda el fútbol. Lo más marginal y reventado de la sociedad.",0.65
" Este tío es más tonto que Rajoy",0.575
"no puedo dormir tengo mucha mierda que pensar",0.3
"QUE ASCO LA RE PUTA MADRE ",0.95
"Sede del Colegio Secundario N°5032 con acompañamiento de Directivos y Clases de apoyo de: Matematica Fisica Biologia Quimica Idioma Extranjero",0
"Y si el caballo de Simón Bolívar, no se hubiese muerto, estaría vivo... TRIMARDITO, SI LA MALDITA NARCOTIRANIA SE OCUPARA DE EJERCER LAS FUNCIONES DE ESTADO DE VELAR POR LA SEGURIDAD CIUDADANA, NO HUBIESEN ASESINOS QUE ROBAN EN LAS CARRETERAS, Y POR ESA RAZÓN NO ESTARÍAN MUERTOS. ",0.7
"JALABOLAS, SOLO ESCONDEN LO QUE SUCEDE,HASTA MADURO SE HACE EL LOCO ",0.95
" Los personajes son de tamaño natural !!!!!! 
Enhorabuena Maestro, que siga la fabrica de imaginaría!!!!!
",0.075
"Se hacía pasar por perro callejero para que lo alimenten y su dueña lo escrachó en las redes ",0.05
"Me encantaba esta comiquita. Se me cayo la cédula  ",0
"   PERO MIRA EL MONGÓLICO CULIAO AJAJJAJAJAJAJAJAJAJAJA AGUANTE PABLITOOOOOOOOOOUUUUUU",0.925
"El hijo de puta cubano y los imbéciles hijos de putas jalabolas ",0.95
"Chabon si la piba se pone un short es por comodidad y porque tiene calor, no para provocarte... paja!",0.325
"Acabo de ver una potente luz caer del cielo, Lo más hermoso y impresionante que se puede ver, fue algo similar a esta imagen de Google.. Lamentablemente solo fracciones de segundo imposible de registrar",0
"Quién va a ver la lluvia de meteoritos hoy? ahre igual acá en Lima no se ve una ni mierda",0.325
"Y, después de mucho tiempo, una noticia que no es ""mala"" ",0
"Esa es la sociedad ignorante, resentida, ingrata e incapaz, que votó por el presidente más desgraciado de la historia.  ¿Quién nos va a proteger de ellos? ",0.4
" arranca pal carajo mamabichoo",0.9
"única vez que me quemé (sin querer obvio) en toda mi vida y mi color natural de pelo omg what a feto ",0.125
"No es a malas, pero he visto a mucho sectario cerrado, del tipo ""todos fachas menos yo"" que hace daño al partido. Celebro tu pensamiento.",0.2
"Ser valiente en un mundo de hombres, es ser mujer. ",0.05
" Condenado por degenerado! No creo ni q se bañe!",0.45
"Capturo de Benjamín Cruz, alias, ""El Mincho”, en Río Bravo, Suchitepéquez, quien en compañía de otros dos sujetos que se dieron a la fuga, tomaron por asalto el bus extraurbano se le incautó un arma de fuego artesanal Cal. 12 y 680 quetzales en efectivo. ",0
"Tecnología VAR llega al fútbol argentino ",0
" desgraciado reaccionario parásito del capital",0.7
"No mames wey.. Me río y luego voy a lo que voy! No me quedaré con las ganas de follar y la cojonera.. ",0.45
" A ese lo premian con misión transporte aquí en gobierno es así GUEVON",0.575
"   hagan el favor de localizar al depravado ese por lo que ha escrito ,sobre una mujer asesinada",0.625
"Que nivel de virginidad que te coman la boca y despúes ni te saluden",0.125
"Recién me doy cuenta que estaba la temporada 15 de greys anatomy en un programa que tengo descargado hace mil años en la computadora. Estoy así",0
"Mi amante bandido con smoking, qué guapérrimo es el desgraciado",0.55
